crl.tot;dollar;bang;money;n000;make;yesno
19;0;0.692;0;0;0;FALSE
18;0;0.216;0;0;0;FALSE
56;0;0.324;0;0;0;FALSE
10;0;0.653;0;0;0;FALSE
35;0;0.432;0;0;0;FALSE
54;0;0.308;0;0;0.28;FALSE
26;0;0.62;0;0;0;FALSE
8;0;0;0;0;0;FALSE
22;0;0.757;0;0;0;FALSE
159;0;0;0;0;0.39;FALSE
85;0;0;0;0;0;FALSE
33;0;0;0;0;0;FALSE
28;0;0;0;0;0;FALSE
14;0;0;0;0;0;FALSE
15;0;0;1.69;0;0;FALSE
24;0;0;0;0;0;FALSE
16;0;0;0;0;0;FALSE
35;0;0.175;0;0;0;FALSE
6;0;0;0;0;0;FALSE
42;0;0;0;0;0;FALSE
155;0;0.029;0;0;0;FALSE
43;0;9.575;0;0;0;FALSE
80;0;5.054;0.28;0;0.28;FALSE
69;0;6.387;0;0;0;FALSE
41;0;0.45;0.48;0;0;FALSE
35;0;0;0;0;0;FALSE
118;0;0;0;0;0;FALSE
51;0;0;0;0;0;FALSE
39;0;0.087;0;0;0;FALSE
118;0;0;0;0;0;FALSE
60;0;0;0;0;0.95;FALSE
63;0;0.253;0;0;0.76;FALSE
32;0;0.278;0;0;0;FALSE
6;0;0;0;0;0;FALSE
55;0;0;0;0;1.47;FALSE
47;0.138;0;0.87;0;0;FALSE
36;0;0;0;0;0;FALSE
39;0;0.169;0;0;0;FALSE
33;0;0;0;0;0;FALSE
115;0;0.082;0;0;0.58;FALSE
18;0;0.25;0;0;0;FALSE
40;0;0;0;0;0;FALSE
359;0;0.063;0;0;0;FALSE
614;0;0.071;0;0;0;FALSE
334;0;0.063;0;0;0;FALSE
328;0;0.074;0;0;0;FALSE
354;0;0.07;0;0;0;FALSE
40;0;0;0;0;0;FALSE
39;0;0;0;0;0;FALSE
35;0;0;0;0;0;FALSE
418;0;0.06;0;0;0.35;FALSE
24;0;0.327;0;0;0;FALSE
394;0;0.062;0;0;0;FALSE
96;0;0;0;0;0;FALSE
43;0;0;0;0;0;FALSE
144;0;0;0;0;0.36;FALSE
29;0;0;0;0;1.49;FALSE
129;0.093;0;0;0;0;FALSE
290;0;0.079;0;0;0.16;FALSE
76;0;0.154;0;0;0;FALSE
35;0;0;0;0;0;FALSE
99;0.102;0.306;0;0;0;FALSE
29;0;0;0.56;0;0;FALSE
72;0;0;0;0;0;FALSE
17;0;0;0;0;0;FALSE
228;0;0.06;0;0;0;FALSE
383;0.071;0.142;0;0.18;0;FALSE
11;0;0;0;0;0;FALSE
12;0;0;0;0;2.27;FALSE
54;0;0.168;0;0;4;FALSE
123;0;0;0;0;0;FALSE
43;0;0;0;0;0;FALSE
22;0;0;0;0;0;FALSE
37;0;0.271;0;0;0;FALSE
84;0;0.157;0;0;0;FALSE
226;0;0.064;0;0;0;FALSE
40;0;0.473;0.46;0;0;FALSE
297;0;0.188;0;0;0;FALSE
49;0;0.12;0;0;0;FALSE
356;0;0.07;0;0;0;FALSE
17;0;0.438;0;0;0;FALSE
10;0;0;0;0;0;FALSE
412;0;0.048;0;0;0;FALSE
12;0;0;0;0;0;FALSE
31;0;0.243;0;0;0;FALSE
319;0;0.141;0;0;0;FALSE
328;0;0.073;0;0;0;FALSE
311;0;0.059;0;0;0;FALSE
448;0;0.24;0;0;0;FALSE
266;0;0.073;0;0;0;FALSE
20;0;0;0;0;0;FALSE
28;0;0;0;0;0;FALSE
44;0.116;0;0;0;0;FALSE
9;0;0;0;0;0;FALSE
9;0;0;0;0;0;FALSE
23;0;0.266;0;0;0;FALSE
7;0;0;9.75;0;0;FALSE
16;0;0;0;0;0;FALSE
286;0.285;0.122;0;0.48;0;FALSE
128;0;0;0;0;0;FALSE
77;0;0.208;0;0;0;FALSE
10;0;0;0;0;0;FALSE
136;0.054;0.109;0;0;0;FALSE
141;0;0.285;0;0;0;FALSE
75;0;0;0;0.51;0.51;FALSE
77;0;0.406;0;0;0;FALSE
33;0;0.377;0;0;0.74;FALSE
35;0;0.232;0;0;0;FALSE
26;0;0;0;0;0;FALSE
202;0;0.038;0;0;0.26;FALSE
83;0;0;0;0;0;FALSE
159;0;0;0;0;0;FALSE
49;0.204;0;0;0;0;FALSE
82;0;0.563;0;0;0;FALSE
53;0;0.407;0;0;0;FALSE
184;0;0;0;0;0;FALSE
71;0;0;0;0;0;FALSE
18;0;0.766;0;0;0;FALSE
419;0;0.055;0;0;0.12;FALSE
427;0;0.051;0;0;0.11;FALSE
201;0;0;0;0;0;FALSE
201;0;0;0;0;0;FALSE
13;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
100;0;0.302;0;0;0;FALSE
61;0;0.633;0;0;0.55;FALSE
27;0;0.312;0;0;0;FALSE
169;0.037;0.037;0;0;0;FALSE
3;0;0;0;0;0;FALSE
97;0.048;0.048;0;0;0;FALSE
121;0.132;0.044;0;0;0;FALSE
4;0;0;0;0;0;FALSE
261;0;0.093;0;0;0.06;FALSE
5;0;0;0;0;0;FALSE
214;0;0.099;0;0;0;FALSE
39;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
330;0;0.271;0;0;0;FALSE
17;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
61;0;0;0;0;0;FALSE
9;0;0;0;0;0;FALSE
17;0;0.773;0;0;0;FALSE
68;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
21;0;0.187;0;0;0;FALSE
41;0;0.134;0;0;0;FALSE
32;0;0.164;0;0;0;FALSE
17;0;0;0;0;0;FALSE
64;0;0.254;0;0;1.39;FALSE
165;0;0;0;0;0.97;FALSE
389;0;0.014;0;0;0.15;FALSE
27;0;0.473;0;0;0;FALSE
26;0;0;0;0;0;FALSE
17;0;0;0;0;0;FALSE
14;0;0;0;0;4.34;FALSE
7;0;0;0;0;0;FALSE
39;0.172;0.344;0;0;0;FALSE
41;0;0.151;0;0;0;FALSE
50;0;0;0;0;0;FALSE
63;0;0.533;0;0;0;FALSE
285;0;0;0.38;0;0;FALSE
12;0;0;0;0;0;FALSE
18;0;0;9.09;0;0;FALSE
157;0.123;0;0.73;0;0;FALSE
80;0.903;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
76;0;0.91;0;0;0;FALSE
29;0;1.194;0;0;0;FALSE
246;0;0.074;0;0;0;FALSE
4;0;3.571;0;0;0;FALSE
37;0;0.27;0;0;0;FALSE
4;0;3.225;0;0;0;FALSE
24;0.763;0;0;0;0;FALSE
326;0;0.069;0;0.15;0;FALSE
121;0;0.291;0;0;0.32;FALSE
136;0;0.561;0;0;0;FALSE
67;0;0.656;0;0;0;FALSE
11;0;0;0;0;0;FALSE
172;0;0.514;0;0;0.13;FALSE
244;0;0.149;0;0;0;FALSE
178;0;0.347;0;0;0;FALSE
195;0;0;0;0;0;FALSE
146;0;0.161;0;0;0;FALSE
14;0;0;0;0;0;FALSE
60;0;0;0;0;0;FALSE
80;0;0.376;0;0;0;FALSE
62;0;0.186;0;0;0.99;FALSE
59;0;0;0;0;0;FALSE
32;0;0;0;0;0.71;FALSE
56;0;0;0;0;0;FALSE
41;0;0.475;0;0;0;FALSE
108;0.224;0.224;0.33;0;0;FALSE
69;0;0;0;0;0;FALSE
2;0;0;0;0;0;FALSE
68;0;0.212;0;0;0.59;FALSE
86;0;0.128;0;0;0;FALSE
64;0;0;0;0;0;FALSE
70;0;0.098;0.61;0;0;FALSE
5;0;0;0;0;0;FALSE
40;0;0;0;0;0;FALSE
266;0;0;0;0;0.4;FALSE
289;0;0.162;0;0;0;FALSE
323;0;0;0;0;0;FALSE
67;0;0;0;0;0;FALSE
147;0;0.436;0;0;0;FALSE
16;0;0;0;0;0;FALSE
414;0;0.045;0;0;0;FALSE
300;0;0;0;0;0;FALSE
390;0;0;0;0;0;FALSE
265;0;0.114;0;0;0;FALSE
128;0;0.198;0;0;0;FALSE
333;0;0.471;0;0;0;FALSE
559;0;0.193;0;0;0;FALSE
314;0;0.178;0;0;0;FALSE
282;0;0.147;0;0;0;FALSE
282;0;0.147;0;0;0;FALSE
53;0;0;0;0;0;FALSE
282;0;0.147;0;0;0;FALSE
285;0;0.448;0;0;0;FALSE
422;0;0.022;0;0;0;FALSE
303;0;0;0;0;0;FALSE
605;0.012;0.012;0.08;0;0;FALSE
80;0;0.463;0;0;0;FALSE
101;0;0.336;0;0;0;FALSE
10;0;0;0;0;0;FALSE
28;0;0.225;0;0;0;FALSE
74;0;0.055;0;0;0.3;FALSE
131;0;0.023;0;0;0.12;FALSE
45;0;0.232;0;0;0;FALSE
72;0;0.552;0;0;0;FALSE
160;0;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
5;0;0.467;0;0;0;FALSE
8;0;0;0;0;0;FALSE
207;0.038;0;0;0;0.25;FALSE
53;0;19.131;0;0;0;FALSE
135;0;0;0;0;0.16;FALSE
49;0;5.78;0;0;0.95;FALSE
13;0;0;0;0;0;FALSE
5;0;32.478;0;0;0;FALSE
51;0;7.707;0;0;0;FALSE
40;0;0;0;0;0;FALSE
45;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
39;0;0;0;0;0;FALSE
3;0;0;0;0;0;FALSE
29;0;0.149;0;0;0;FALSE
42;0;0.175;0;0;1.42;FALSE
144;0;0.54;0;0;0.76;FALSE
77;0;0;0;0;0.26;FALSE
7;0;0;0;0;0;FALSE
65;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
1;0;0.684;0;0;0;FALSE
23;0.135;0.135;0.37;0;0;FALSE
55;0.147;0.049;0;0;0;FALSE
1;0;0;0;0;0;FALSE
311;0;0.112;0;0;1.88;FALSE
499;0.068;0.017;0;0.34;0;FALSE
1315;0;0.027;0;0;0.08;FALSE
61;0;0;0;0;0;FALSE
18;0;0;0;0;0;FALSE
294;0;0.288;0;0;0;FALSE
122;0;0.444;0;0;0.39;FALSE
33;0;0;0;0;0;FALSE
40;0;0;0;0;0.35;FALSE
55;0;0;0;0;0;FALSE
34;0;0.594;0;0;0;FALSE
51;0;0;0;0;0;FALSE
54;0;0;0;0;0;FALSE
27;0;0.234;0;0;0;FALSE
50;0;0.175;0;0;0;FALSE
61;0;0;0;0;0;FALSE
29;0;0;0;0;0;FALSE
53;0;0;0;0;0;FALSE
34;0;0;0;0;0;FALSE
30;0;0;0;0;0.78;FALSE
58;0;1.548;0;0;0;FALSE
27;0.809;0.809;0;0;0;FALSE
50;0;0;0;0;0;FALSE
103;0;1.16;0;0;0;FALSE
68;0.277;0;0;0;0;FALSE
70;0;0;0;0;0;FALSE
145;0;0.021;0;0;0.23;FALSE
180;0;0;0;0;0;FALSE
164;0;0;0;0;0;FALSE
73;0.46;0;0;0;0;FALSE
105;0;0;0;0;0;FALSE
1;0;0;0;0;0;FALSE
50;0;0;0;0;0;FALSE
37;0;0.125;0;0;0.88;FALSE
52;0;0.152;0;0;0;FALSE
329;0;0;0;0;0;FALSE
537;0;0.028;0;0;0;FALSE
9;0;0;0;0;0;FALSE
82;0;0.112;0;0;0;FALSE
267;0.046;0;0;0;0.09;FALSE
98;0.079;0;0;0;0;FALSE
68;0;0;0;0;0;FALSE
14;0;0;0;0;0.42;FALSE
14;0;0.066;0;0;0;FALSE
15;0;0;0;0;0;FALSE
25;0;0.018;0;0;0;FALSE
76;0;0;0;0;0;FALSE
21;0;0;0;0;0;FALSE
38;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
32;0;0;0;0;0;FALSE
29;0;0;0;0;0;FALSE
9;0;0;0;0;0;FALSE
11;0;0;0;0;0;FALSE
32;0;0;0;0;0;FALSE
27;0;0;0;0;0;FALSE
6;0;0;0;0;0;FALSE
25;0;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
106;0;0.039;0;0;0;FALSE
2;0;0;0;0;0;FALSE
25;0;0;0;0;0;FALSE
10;0;0;0;0;0;FALSE
65;0;0;0;0;0;FALSE
57;0;0;0;0;0;FALSE
5;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
12;0;0;0;0;0;FALSE
14;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
43;0;0.168;0;0;0;FALSE
60;0;0;0;0;0;FALSE
4;0;0;0;0;0;FALSE
75;0;0.116;0;0;0.33;FALSE
69;0;0.065;0;0;0.17;FALSE
10;0;0;0;0;0;FALSE
93;0;0;0;0;0.69;FALSE
244;0.008;0;0;0.1;0.16;FALSE
54;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
7;0;0;0;0;0;FALSE
28;0;0;0;0;0;FALSE
59;0;0;0;0;0.54;FALSE
128;0;0;0;0;0;FALSE
55;0;0;0;0;0;FALSE
78;0;0;0;0;0;FALSE
108;0;0;0;0;0.14;FALSE
90;0;0;0;0;0.67;FALSE
42;0;0;0;0;0.25;FALSE
38;0.087;0;0;0;0;FALSE
98;0;0.082;0;0;0;FALSE
13;0;0;0;0;0;FALSE
137;0;0.099;0;0;0;FALSE
61;0;0;0;0;0.29;FALSE
43;0;0;0;0;0;FALSE
64;0;0;0;0;0;FALSE
24;0;0;0;0;0;FALSE
70;0;0;0.4;0;0;FALSE
1789;0;0.055;0;0;0.27;FALSE
11;0;0;0;0;0;FALSE
46;0;0.091;0;0;0;FALSE
19;0;0;0;0;0;FALSE
70;0;0;0;0;0;FALSE
123;0;0.041;0;0;0;FALSE
11;0;0;0;0;0;FALSE
174;0;0;0;0;0;FALSE
28;0.125;0;0;0;0;FALSE
10;0;0;0;0;0;FALSE
22;0;0;0;0;0;FALSE
79;0;0;0;0;0;FALSE
8;0;0;0;0;0;FALSE
27;0;0;0;0;0;FALSE
6;0;1.052;0;0;0;FALSE
19;0;0;0;0;0;FALSE
24;0;0;0;0;0;FALSE
88;0;0;0;0;0.31;FALSE
14;0;0.353;0;0;0;FALSE
118;0;0;0;0;0.3;FALSE
78;0;0;0;0;0.96;FALSE
40;0;0.125;0;0;0;FALSE
